model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,epoch,train_loss,val_loss
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,18,2.38355196165346,2.8384018494532657
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,19,2.2728354528566945,3.266334240253155
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,20,2.242157549449187,3.182073868238009
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,21,2.222998995503944,2.1388316796376157
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,22,2.1369297210936065,2.6716265495006857
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,23,2.1181867238067165,2.589206567177406
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,24,2.0605467262769306,2.585375584088839
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,25,1.9811920728920902,2.0932270838664127
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,26,1.9702254179272578,2.893108422939594
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,27,1.942276917057908,2.1681934686807485
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,28,1.846611216520043,2.5567951752589297
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,29,1.864124845667004,2.380179973749014
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,30,1.851539466061203,2.18683908535884
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,31,1.7591930847115207,2.0776730133936954
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,32,1.8138816562760751,2.0795002717238207
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,33,1.749699977753403,2.8703914238856387
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,34,1.7165047883327902,2.2232251167297363
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,35,1.7115625612963286,2.0703077499683085
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,36,1.6756869796895388,2.0830494990715613
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,37,1.6340705983206774,2.1790707386457004
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,38,1.6298625724774014,2.0466986894607544
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,39,1.6190455396805232,2.262268378184392
gen_loto_bcos_5,general_loto_bcos,,,5,scratch,40,1.5898985856136676,1.9431448257886446
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,1,12.059096455079391,10.803589527423565
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,2,10.936871241072236,10.876775301419771
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,3,8.909753347003774,6.879200201768142
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,4,6.672303670669493,5.5434393882751465
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,5,5.3998262773410906,3.336215642782358
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,6,4.5665299259280765,3.1981300023885875
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,7,4.173221176920425,2.8685114016899695
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,8,3.787409952897089,2.838808371470525
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,9,3.577524973643766,2.784530896406907
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,10,3.3333962293416466,3.478342679830698
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,11,3.157147811161532,3.652671850644625
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,12,3.083885485370789,2.3910352816948524
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,13,2.90072243902858,3.3710273595956655
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,14,2.8508934384394813,3.1067549998943624
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,15,2.737977653453294,2.5215847492218018
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,16,2.570709240057327,1.9018546801346998
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,17,2.548403240833045,1.936360973578233
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,18,2.416697429753273,2.2548163487361026
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,19,2.3813682642879987,2.8553877610426683
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,20,2.2551587379819624,2.1087735249445987
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,21,2.274389562105572,2.050529828438392
gen_loto_bcos_6,general_loto_bcos,,,6,scratch,22,2.1394860846702817,2.309114071039053
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,1,12.179837639160578,4.512561302918654
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,2,10.615943079495299,10.108151289132925
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,3,7.981784555134852,8.30233177771935
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,4,6.330844298252084,3.95358839401832
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,5,5.336457467869501,3.8310919358180118
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,6,4.551107829117643,3.60525342134329
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,7,4.175270869916315,4.862212511209341
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,8,3.863383929044502,3.747578107393705
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,9,3.641642754249151,4.331195757939265
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,10,3.39712941251407,3.2345925661233754
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,11,3.1900208147849827,2.6115460029015174
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,12,3.140105425652878,2.483448184453524
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,13,2.9729208432508436,2.990152964225182
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,14,2.9020383614861505,2.4965344208937426
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,15,2.8023137320141767,2.3595699897179236
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,16,2.674518513086751,2.703648933997521
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,17,2.5841833130760086,2.339626128856952
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,18,2.551503885187497,2.694585470052866
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,19,2.5084904593657393,2.2113824624281664
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,20,2.3764265085781475,2.7395215951479397
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,21,2.3647205908654145,2.075289955505958
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,22,2.348376274438194,2.748799599134005
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,23,2.2497154140011384,2.435215170566852
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,24,2.162531149980113,2.036608485075144
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,25,2.157447312253615,1.954726897753202
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,26,2.093929405864431,2.018855571746826
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,27,2.043284439579558,2.1582204011770396
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,28,2.0141883273480348,2.048783302307129
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,29,1.9545185636749585,2.087992759851309
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,30,1.9519101580532874,2.0479291402376614
gen_loto_bcos_7,general_loto_bcos,,,7,scratch,31,1.9416108855885037,2.276348040654109
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,1,12.062374495669623,7.613876966329721
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,2,10.93722002018881,8.399258393507738
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,3,8.455054362175874,6.7172483297494745
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,4,6.41632834455585,5.090369628025935
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,5,5.281075448291737,6.137285379263071
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,6,4.499200067796759,3.398286911157461
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,7,3.9644507080810505,2.7508287796607385
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,8,3.628362114916849,4.6111363264230585
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,9,3.4370045605944006,4.386247011331411
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,10,3.2486678832802323,2.973948386999277
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,11,3.0716810796142284,2.154780938075139
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,12,2.8815520949126605,2.367221135359544
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,13,2.835905102405759,2.3347985561077413
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,14,2.7144110747793104,2.1120202724750223
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,15,2.5886694741183223,2.686898011427659
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,16,2.53312989476636,2.871773829826942
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,17,2.5025074104907103,1.895662050980788
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,18,2.340974708453068,3.5181841300084042
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,19,2.29736778403514,2.4231337950779843
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,20,2.2146429706014983,3.6796773213606615
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,21,2.2167867142192565,1.7642810894892766
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,22,2.1382912079602976,2.3818251353043776
gen_loto_bcos_8,general_loto_bcos,,,8,scratch,23,2.1296136589998698,2.363363605279189
