model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,6,0.7965324421723684,0.693397045135498
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,7,0.7389534347587161,0.9038565754890442
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,8,0.9001607431305779,0.6861752271652222
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,9,0.9306459228197733,0.6288971900939941
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,10,0.9554996987183889,1.0810589790344238
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,11,0.734188844760259,0.7616335153579712
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,12,0.6882773008611467,1.1321680545806885
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,13,0.6654212259584003,0.5724433064460754
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,14,0.7696392999755012,0.688442051410675
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,15,0.8212403953075409,0.982197642326355
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,16,0.814357664850023,0.6184126734733582
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,17,0.6576735907130771,0.7844182848930359
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,18,0.654889315366745,0.6601035594940186
subject_spec_transfer_last_two_conv_002_6,subject_spec_transfer,002,,6,transfer,last_two_conv,19,0.7704267187250985,1.1055116653442383
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,1,2.7137925492392645,1.2788149118423462
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,2,1.288444048828549,1.5172135829925537
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,3,1.2459530201223161,1.0984324216842651
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,4,1.1863238149219089,0.8086493015289307
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,5,1.0284841391775343,0.7592217326164246
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,6,1.0683702097998724,1.0211161375045776
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,7,1.090950436062283,0.7120972871780396
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,8,0.9151478807131449,0.6196897029876709
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,9,0.8607327143351237,0.8857574462890625
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,10,0.8802611066235436,0.7095493078231812
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,11,0.8839167820082771,0.5814918875694275
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,12,0.8573694891399808,0.764802873134613
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,13,0.8198219107256995,0.5675499439239502
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,14,0.7658609317408668,0.5479857921600342
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,15,0.8573309150007036,0.8240456581115723
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,16,1.0483876135614183,0.5876949429512024
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,17,1.0727129446135626,1.2437164783477783
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,18,1.092646211385727,1.1682024002075195
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,19,0.9817898836400774,1.0284696817398071
subject_spec_transfer_last_two_conv_002_7,subject_spec_transfer,002,,7,transfer,last_two_conv,20,0.9891266028086344,0.6337272524833679
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,1,1.9996455907821655,1.3178902864456177
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,2,1.180616471502516,1.5325185060501099
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,3,0.9153117603725858,1.1256968975067139
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,4,0.835661338435279,1.3548710346221924
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,5,0.8448793888092041,1.126745343208313
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,6,0.7800767338938184,1.1785157918930054
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,7,0.7721575101216634,1.2041157484054565
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,8,0.8574823472234938,1.4352478981018066
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,9,0.8384250236882104,1.024417757987976
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,10,0.7829779850112067,1.1638730764389038
subject_spec_transfer_last_two_conv_002_8,subject_spec_transfer,002,,8,transfer,last_two_conv,11,0.6927831123272578,0.9828342795372009
