model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,13,1.3700361251831055,1.0908015966415405
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,14,1.3789540727933247,1.9814502000808716
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,15,1.3582690325048234,1.2441450357437134
subject_spec_transfer_last_two_conv_002_3_bcos,subject_spec_transfer_bcos,002,,3,transfer,last_two_conv,16,1.1934620539347331,0.9631869792938232
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,1,5.771020465426975,3.9425370693206787
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,2,2.0265961156951056,2.1751487255096436
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,3,1.5373419788148668,0.8947851061820984
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,4,1.4180285003450182,1.0867441892623901
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,5,1.1854247748851776,1.4163706302642822
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,6,1.2378557953569624,1.135087013244629
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,7,1.1963735653294458,0.7263461947441101
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,8,1.0887156195110745,0.7957947254180908
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,9,1.1238972312874265,1.0177314281463623
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,10,1.0707368155320485,0.7426918745040894
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,11,1.0635764069027371,1.1533933877944946
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,12,1.3175056742297278,1.683749794960022
subject_spec_transfer_last_two_conv_002_4_bcos,subject_spec_transfer_bcos,002,,4,transfer,last_two_conv,13,1.3559155265490215,1.2468700408935547
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,1,4.995054642359416,1.0669993162155151
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,2,1.7785551680458918,0.804149329662323
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,3,1.265637023581399,1.265601396560669
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,4,1.0771507653925154,0.4906419813632965
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,5,1.088656120830112,0.47785794734954834
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,6,0.9766328897741106,0.34434202313423157
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,7,1.0648711621761322,1.100878357887268
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,8,1.6189299358261957,0.8999634981155396
subject_spec_transfer_last_two_conv_002_5_bcos,subject_spec_transfer_bcos,002,,5,transfer,last_two_conv,9,1.079144772556093,0.7576686143875122
